-2.397830962269999873e+02,1.461276845360000038e+02,-3.967585618359999700e+01,1.709964006730000108e+01,-1.387697161900000076e+01,1.665335675209999877e+01,-6.647063055960000355e+00,6.275879837059999744e+00,-1.207981322280000036e+01,6.049683139639999929e+00,-4.884130129249999897e+00,6.098039370480000443e+00,-1.098643775820000057e+00,2.689770048449999923e-02,1.800955097929999971e+00
-2.863732581439999763e+02,1.578372206390000088e+02,-3.727307228410000306e+01,7.288563131860000155e+00,-1.528909957609999992e+01,1.883999887950000129e+01,-1.698088679859999894e+00,4.048980302390000396e+00,-9.642875938539999581e+00,3.964593778580000061e-01,-9.558605105279999847e+00,-6.283305290099999892e-03,-1.158424866670000053e-01,2.676070150020000149e+00,3.736665844220000032e+00
-2.226765411680000000e+02,1.479316745449999928e+02,-3.322554360569999687e+01,2.299744477360000161e+01,-1.344209630629999985e+01,2.067600904909999926e+01,-5.849501720010000128e+00,7.169831690199999663e+00,-1.412669914640000002e+01,4.607006151660000270e+00,-9.356405289670000514e+00,5.158569230590000387e+00,-2.222297301349999810e+00,3.699366704970000086e+00,3.667219369890000191e+00
-3.143897819910000067e+02,1.421051018169999907e+02,-3.885104156930000130e+01,2.921228405109999926e+01,-1.001839310619999956e+01,2.017381503580000057e+01,-3.835883930570000100e+00,-1.533859412530000021e+00,-4.486135653129999845e+00,6.181224078389999654e+00,-3.787231905250000086e+00,4.381750609910000094e+00,5.910857932119999880e+00,7.275040982080000163e+00,-1.785496254039999897e+00
-2.122928989549999983e+02,1.294250044460000026e+02,-4.600895056270000083e+01,1.962887726090000129e+01,-1.666261862039999997e+01,1.019641995299999948e+01,-8.277968614669999781e+00,7.495090092279999894e+00,-5.191798305269999858e+00,2.857982129839999885e+00,-1.576666339740000033e+01,-3.476787255230000262e-02,-5.214716063910000088e+00,1.515660532350000089e+00,-3.341666317930000130e+00
-2.857486114229999998e+02,1.534358247600000027e+02,-3.758434799009999949e+01,3.484086099120000313e+01,-1.173006178500000019e+01,3.951842365460000117e+00,-1.244052040599999920e+01,4.550457778160000188e+00,-8.379525193570000141e+00,4.364831378809999940e+00,-7.821080810949999851e+00,3.011480056889999979e+00,-4.055219729810000118e+00,-2.322791838230000128e+00,-2.525955557150000086e+00
-2.757776682580000056e+02,1.526800751510000111e+02,-2.835534529910000145e+01,3.646736337259999772e+01,-9.718045142450000284e+00,4.874378042430000058e+00,-1.584650930779999989e+01,3.219120794609999781e+00,-1.170188381750000062e+01,4.365753349830000296e+00,-7.741091548600000039e+00,7.057763081130000060e+00,2.106127139699999873e+00,3.677166185639999973e+00,2.986400659530000112e+00
-2.720499233740000022e+02,1.527263632579999921e+02,-2.453601547059999888e+01,3.842889382799999964e+01,-7.875515015759999571e+00,9.421650374320000410e+00,-1.027341824430000017e+01,9.430819154310000840e+00,-7.402018066360000148e+00,7.451267877490000302e+00,-6.099153141949999579e+00,5.790116902020000289e+00,-3.495190885480000009e+00,-1.335189540060000013e+00,-1.179282608699999901e+00
-2.627400870860000168e+02,1.458417460670000025e+02,-3.137006971610000150e+01,3.634179992669999848e+01,-1.200224162369999981e+01,6.087796983049999611e+00,-1.529686514960000032e+01,8.509265083540000774e+00,-7.092181502259999881e+00,7.356404274490000006e+00,-9.960920220920000290e+00,5.860272694879999911e+00,-1.688019267050000050e+00,6.294775148210000060e-01,9.515339420409999471e-01
-3.190025287039999853e+02,1.557978237929999921e+02,-1.408661959119999985e+01,4.122087437430000278e+01,-1.395781254179999920e+01,1.016006518830000083e+01,-7.487759072580000286e+00,7.529689701359999709e+00,-8.670442986270000318e+00,8.323933611979999370e+00,-8.403929002879999999e+00,5.973938809139999861e+00,1.275485417530000110e+00,1.355792193469999907e+00,-1.521095773729999934e+00
